,EXPERIMENT,WELL,CELL,DRUG,DRUG_CONCENTRATION,TIME_MINUTES,TIME_IN_AUXIN_HRS,PRIMARY,SECONDARY,TotalNumberCells,GFP_488_Intensity,GFP_Intensity_BGS,GFP_Intensity_FC
208,260522_mACPOLR2A_Kinetic_pSer2,M11,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,1851,333.4480274927085,92.96221064778331,0.2170516125999344
209,260522_mACPOLR2A_Kinetic_pSer2,M12,HCT116 OsTIRF74G,5PhIAA,10000,480,8.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2985,243.33420098224354,2.8483841373183623,0.0066505127836454445
210,260522_mACPOLR2A_Kinetic_pSer2,M13,HCT116 OsTIRF74G,5PhIAA,10000,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,2949,242.99976365368906,2.513946808763876,0.00586965612188429
211,260522_mACPOLR2A_Kinetic_pSer2,M14,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,1585,433.0611946657405,192.57537782081533,0.44963212483637627
212,260522_mACPOLR2A_Kinetic_pSer2,M15,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,1771,362.105230780946,121.6194139360208,0.28396151225671945
213,260522_mACPOLR2A_Kinetic_pSer2,M16,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,1838,328.9766323639088,88.4908155189836,0.20661163363950927
214,260522_mACPOLR2A_Kinetic_pSer2,M17,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,1645,330.30105847206886,89.81524162714368,0.2097039527715786
215,260522_mACPOLR2A_Kinetic_pSer2,M18,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,60,1.0,Total Pol II (F12),Goat anti-mouse Alexa568,1857,436.2449167672191,195.7590999222939,0.4570655971191533
216,260522_mACPOLR2A_Kinetic_pSer2,M19,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,120,2.0,Total Pol II (F12),Goat anti-mouse Alexa568,2067,366.08877974902583,125.60296290410065,0.2932624499320129
217,260522_mACPOLR2A_Kinetic_pSer2,M20,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,240,4.0,Total Pol II (F12),Goat anti-mouse Alexa568,2116,325.1553079275591,84.6694910826339,0.19768946380945032
218,260522_mACPOLR2A_Kinetic_pSer2,M21,HCT116 OsTIRF74G mAC-POLR2A Clone 5,5PhIAA,10000,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,1863,336.21191112446246,95.72609427953728,0.22350483047341738
219,260522_mACPOLR2A_Kinetic_pSer2,M22,HCT116 OsTIRF74G,5PhIAA,10000,480,8.0,Total Pol II (F12),Goat anti-mouse Alexa568,1963,243.12339343047873,2.6375765855535462,0.006158311503792506
220,260522_mACPOLR2A_Kinetic_pSer2,N03,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2746,241.19624127386086,0.7104244289356814,0.0016587252697239298
221,260522_mACPOLR2A_Kinetic_pSer2,N04,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2285,244.14136024467965,3.655543399754464,0.008535098125537884
222,260522_mACPOLR2A_Kinetic_pSer2,N05,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2362,243.67971486447954,3.1938980195543536,0.00745723139320095
223,260522_mACPOLR2A_Kinetic_pSer2,N06,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2702,242.0317902621569,1.5459734172317212,0.003609595995066601
224,260522_mACPOLR2A_Kinetic_pSer2,N07,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,3459,243.23943098464775,2.753614139722572,0.006429240283121613
225,260522_mACPOLR2A_Kinetic_pSer2,N08,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2579,240.1134706651623,-0.37234617976287154,-0.0008693676516489279
226,260522_mACPOLR2A_Kinetic_pSer2,N09,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2199,242.2736054785486,1.7877886336234212,0.0041741951187673244
227,260522_mACPOLR2A_Kinetic_pSer2,N10,HCT116 OsTIRF74G,Vehicle,0,480,0.0,pSer2 Pol II (3E10),Goat anti-rat Alexa568,2367,242.3709084072943,1.8850915623691264,0.004401381600755911
228,260522_mACPOLR2A_Kinetic_pSer2,N11,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-rat Alexa568,2687,246.08086657554225,5.595049730617063,0.013063529343212968
229,260522_mACPOLR2A_Kinetic_pSer2,N12,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-rat Alexa568,2572,246.11036089436084,5.624544049435656,0.013132393771215518
230,260522_mACPOLR2A_Kinetic_pSer2,N13,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2433,245.7537641754069,5.267947330481718,0.012299798543999464
231,260522_mACPOLR2A_Kinetic_pSer2,N14,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,1774,245.04668599206863,4.56086914714345,0.010648886212436242
232,260522_mACPOLR2A_Kinetic_pSer2,N15,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2554,245.79627889643572,5.310462051510541,0.012399063489338438
233,260522_mACPOLR2A_Kinetic_pSer2,N16,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2315,244.91577289195507,4.42995604702989,0.010343225457468144
234,260522_mACPOLR2A_Kinetic_pSer2,N17,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2717,244.18832827480537,3.7025114298801896,0.00864476082190013
235,260522_mACPOLR2A_Kinetic_pSer2,N18,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2321,241.52647812802167,1.0406612830964832,0.0024297745082915
236,260522_mACPOLR2A_Kinetic_pSer2,N19,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2477,241.27093265731963,0.7851158123944515,0.0018331174782791886
237,260522_mACPOLR2A_Kinetic_pSer2,N20,HCT116 OsTIRF74G,Vehicle,0,480,0.0,Total Pol II (F12),Goat anti-mouse Alexa568,2177,240.4975271084912,0.01171026356601601,2.7341557104361325e-05
238,260522_mACPOLR2A_Kinetic_pSer2,N21,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-mouse Alexa568,2134,239.75615310657787,-0.7296637383473126,-0.0017036459219330888
239,260522_mACPOLR2A_Kinetic_pSer2,N22,HCT116 OsTIRF74G,Vehicle,0,480,0.0,No primary,Goat anti-mouse Alexa568,2885,239.75481336146117,-0.7310034834640078,-0.0017067740084536788
