gene_id	hgnc_symbol	condition	coverage	dataset	target	treatment
ENSG00000186026	ZNF284	ARMC5.KO	2.335470424	Gene Body	Total Pol II	UNT
ENSG00000267680	ZNF224	WT	5.796249186	Gene Body	Total Pol II	UNT
ENSG00000267680	ZNF224	ARMC5.KO	5.561344481	Gene Body	Total Pol II	UNT
ENSG00000256294	ZNF225	WT	2.723599631	Gene Body	Total Pol II	UNT
ENSG00000256294	ZNF225	ARMC5.KO	2.953374094	Gene Body	Total Pol II	UNT
ENSG00000263002	ZNF234	WT	3.750923096	Gene Body	Total Pol II	UNT
ENSG00000263002	ZNF234	ARMC5.KO	3.818154944	Gene Body	Total Pol II	UNT
ENSG00000167380	ZNF226	WT	5.290319667	Gene Body	Total Pol II	UNT
ENSG00000167380	ZNF226	ARMC5.KO	5.717537018	Gene Body	Total Pol II	UNT
ENSG00000131115	ZNF227	WT	7.501837347	Gene Body	Total Pol II	UNT
ENSG00000131115	ZNF227	ARMC5.KO	8.890317361	Gene Body	Total Pol II	UNT
ENSG00000159915	ZNF233	WT	4.847349256	Gene Body	Total Pol II	UNT
ENSG00000159915	ZNF233	ARMC5.KO	4.924408585	Gene Body	Total Pol II	UNT
ENSG00000073008	PVR	WT	2.697829268	Gene Body	Total Pol II	UNT
ENSG00000073008	PVR	ARMC5.KO	2.635454967	Gene Body	Total Pol II	UNT
ENSG00000130204	TOMM40	WT	3.63341343	Gene Body	Total Pol II	UNT
ENSG00000130204	TOMM40	ARMC5.KO	3.456533882	Gene Body	Total Pol II	UNT
ENSG00000104853	CLPTM1	WT	1.357520483	Gene Body	Total Pol II	UNT
ENSG00000104853	CLPTM1	ARMC5.KO	1.319551889	Gene Body	Total Pol II	UNT
ENSG00000104859	CLASRP	WT	2.112845776	Gene Body	Total Pol II	UNT
ENSG00000104859	CLASRP	ARMC5.KO	2.194989497	Gene Body	Total Pol II	UNT
ENSG00000142252	GEMIN7	WT	3.129369122	Gene Body	Total Pol II	UNT
ENSG00000142252	GEMIN7	ARMC5.KO	3.63740761	Gene Body	Total Pol II	UNT
ENSG00000007047	MARK4	WT	1.504350197	Gene Body	Total Pol II	UNT
ENSG00000007047	MARK4	ARMC5.KO	1.630618811	Gene Body	Total Pol II	UNT
ENSG00000104866	PPP1R37	WT	1.059626396	Gene Body	Total Pol II	UNT
ENSG00000104866	PPP1R37	ARMC5.KO	1.143361476	Gene Body	Total Pol II	UNT
ENSG00000125740	FOSB	WT	0.5339749796	Gene Body	Total Pol II	UNT
ENSG00000125740	FOSB	ARMC5.KO	1.133247765	Gene Body	Total Pol II	UNT
ENSG00000011478	QPCTL	WT	2.141598111	Gene Body	Total Pol II	UNT
ENSG00000011478	QPCTL	ARMC5.KO	2.25242625	Gene Body	Total Pol II	UNT
ENSG00000104983	CCDC61	WT	1.025838139	Gene Body	Total Pol II	UNT
ENSG00000104983	CCDC61	ARMC5.KO	1.078973976	Gene Body	Total Pol II	UNT
ENSG00000011485	PPP5C	WT	1.882159505	Gene Body	Total Pol II	UNT
ENSG00000011485	PPP5C	ARMC5.KO	1.945118633	Gene Body	Total Pol II	UNT
ENSG00000160014	CALM3	WT	2.372855849	Gene Body	Total Pol II	UNT
ENSG00000160014	CALM3	ARMC5.KO	2.687562818	Gene Body	Total Pol II	UNT
ENSG00000181027	FKRP	WT	3.381774231	Gene Body	Total Pol II	UNT
ENSG00000181027	FKRP	ARMC5.KO	3.470235649	Gene Body	Total Pol II	UNT
ENSG00000160007	ARHGAP35	WT	1.239507493	Gene Body	Total Pol II	UNT
ENSG00000160007	ARHGAP35	ARMC5.KO	1.293328286	Gene Body	Total Pol II	UNT
ENSG00000142230	SAE1	WT	2.570215534	Gene Body	Total Pol II	UNT
ENSG00000142230	SAE1	ARMC5.KO	2.615950201	Gene Body	Total Pol II	UNT
ENSG00000105321	CCDC9	WT	0.9192970553	Gene Body	Total Pol II	UNT
ENSG00000105321	CCDC9	ARMC5.KO	0.9426174632	Gene Body	Total Pol II	UNT
ENSG00000134815	DHX34	WT	2.310757944	Gene Body	Total Pol II	UNT
ENSG00000134815	DHX34	ARMC5.KO	2.517738985	Gene Body	Total Pol II	UNT
ENSG00000268061	NAPA-AS1	WT	2.294793972	Gene Body	Total Pol II	UNT
ENSG00000268061	NAPA-AS1	ARMC5.KO	2.560427111	Gene Body	Total Pol II	UNT
ENSG00000063169	BICRA	WT	1.323867412	Gene Body	Total Pol II	UNT
ENSG00000063169	BICRA	ARMC5.KO	1.375180483	Gene Body	Total Pol II	UNT
ENSG00000105373	NOP53	WT	2.793343857	Gene Body	Total Pol II	UNT
ENSG00000105373	NOP53	ARMC5.KO	2.671720679	Gene Body	Total Pol II	UNT
ENSG00000178980	SELENOW	WT	1.409203257	Gene Body	Total Pol II	UNT
ENSG00000178980	SELENOW	ARMC5.KO	1.706334158	Gene Body	Total Pol II	UNT
ENSG00000185453	ZSWIM9	WT	3.457856404	Gene Body	Total Pol II	UNT
ENSG00000185453	ZSWIM9	ARMC5.KO	3.374530712	Gene Body	Total Pol II	UNT
ENSG00000142227	EMP3	WT	1.962304606	Gene Body	Total Pol II	UNT
ENSG00000142227	EMP3	ARMC5.KO	2.5541992	Gene Body	Total Pol II	UNT
ENSG00000105447	GRWD1	WT	3.561371095	Gene Body	Total Pol II	UNT
ENSG00000105447	GRWD1	ARMC5.KO	3.602819	Gene Body	Total Pol II	UNT
ENSG00000105443	CYTH2	WT	2.65536912	Gene Body	Total Pol II	UNT
ENSG00000105443	CYTH2	ARMC5.KO	2.519639871	Gene Body	Total Pol II	UNT
ENSG00000063176	SPHK2	WT	3.340385985	Gene Body	Total Pol II	UNT
ENSG00000063176	SPHK2	ARMC5.KO	4.035692	Gene Body	Total Pol II	UNT
ENSG00000087088	BAX	WT	4.129188448	Gene Body	Total Pol II	UNT
ENSG00000087088	BAX	ARMC5.KO	4.085320784	Gene Body	Total Pol II	UNT
ENSG00000183207	RUVBL2	WT	2.835337876	Gene Body	Total Pol II	UNT
ENSG00000183207	RUVBL2	ARMC5.KO	2.755959772	Gene Body	Total Pol II	UNT
ENSG00000104852	SNRNP70	WT	4.624369691	Gene Body	Total Pol II	UNT
ENSG00000104852	SNRNP70	ARMC5.KO	4.525454338	Gene Body	Total Pol II	UNT
ENSG00000161618	ALDH16A1	WT	1.545561715	Gene Body	Total Pol II	UNT
ENSG00000161618	ALDH16A1	ARMC5.KO	1.624628053	Gene Body	Total Pol II	UNT
ENSG00000142541	RPL13A	WT	17.06411875	Gene Body	Total Pol II	UNT
ENSG00000142541	RPL13A	ARMC5.KO	17.82575667	Gene Body	Total Pol II	UNT
ENSG00000126460	PRRG2	WT	0.43708215	Gene Body	Total Pol II	UNT
ENSG00000126460	PRRG2	ARMC5.KO	0.4665510652	Gene Body	Total Pol II	UNT
ENSG00000126464	PRR12	WT	2.170916259	Gene Body	Total Pol II	UNT
ENSG00000126464	PRR12	ARMC5.KO	2.198855598	Gene Body	Total Pol II	UNT
ENSG00000126461	SCAF1	WT	2.593867784	Gene Body	Total Pol II	UNT
ENSG00000126461	SCAF1	ARMC5.KO	2.601307952	Gene Body	Total Pol II	UNT
ENSG00000126453	BCL2L12	WT	1.847597721	Gene Body	Total Pol II	UNT
ENSG00000126453	BCL2L12	ARMC5.KO	1.827980557	Gene Body	Total Pol II	UNT
ENSG00000169169	CPT1C	WT	0.2680549674	Gene Body	Total Pol II	UNT
ENSG00000169169	CPT1C	ARMC5.KO	0.302676864	Gene Body	Total Pol II	UNT
ENSG00000104973	MED25	WT	1.518089354	Gene Body	Total Pol II	UNT
ENSG00000104973	MED25	ARMC5.KO	1.489776863	Gene Body	Total Pol II	UNT
ENSG00000104960	PTOV1	WT	15.56845786	Gene Body	Total Pol II	UNT
ENSG00000104960	PTOV1	ARMC5.KO	15.27880855	Gene Body	Total Pol II	UNT
ENSG00000104946	TBC1D17	WT	1.094181628	Gene Body	Total Pol II	UNT
ENSG00000104946	TBC1D17	ARMC5.KO	1.070248449	Gene Body	Total Pol II	UNT
ENSG00000169136	ATF5	WT	1.917246458	Gene Body	Total Pol II	UNT
ENSG00000169136	ATF5	ARMC5.KO	1.696034348	Gene Body	Total Pol II	UNT
ENSG00000142528	ZNF473	WT	1.638963083	Gene Body	Total Pol II	UNT
ENSG00000142528	ZNF473	ARMC5.KO	1.906879325	Gene Body	Total Pol II	UNT
ENSG00000062822	POLD1	WT	2.643698272	Gene Body	Total Pol II	UNT
ENSG00000062822	POLD1	ARMC5.KO	2.479313248	Gene Body	Total Pol II	UNT
ENSG00000161671	EMC10	WT	3.572574813	Gene Body	Total Pol II	UNT
ENSG00000161671	EMC10	ARMC5.KO	3.734900217	Gene Body	Total Pol II	UNT
ENSG00000268889	LIM2-AS1	WT	1.5382524	Gene Body	Total Pol II	UNT
ENSG00000268889	LIM2-AS1	ARMC5.KO	1.63479602	Gene Body	Total Pol II	UNT
ENSG00000268095	ZNF649-AS1	WT	1.955159204	Gene Body	Total Pol II	UNT
ENSG00000268095	ZNF649-AS1	ARMC5.KO	2.012258715	Gene Body	Total Pol II	UNT
ENSG00000105568	PPP2R1A	WT	2.083696734	Gene Body	Total Pol II	UNT
ENSG00000105568	PPP2R1A	ARMC5.KO	2.090382743	Gene Body	Total Pol II	UNT
ENSG00000196214	ZNF766	WT	1.067939375	Gene Body	Total Pol II	UNT
ENSG00000196214	ZNF766	ARMC5.KO	1.096454309	Gene Body	Total Pol II	UNT
ENSG00000167555	ZNF528	WT	0.8102792734	Gene Body	Total Pol II	UNT
ENSG00000167555	ZNF528	ARMC5.KO	0.745005749	Gene Body	Total Pol II	UNT
ENSG00000213799	ZNF845	WT	0.8845972191	Gene Body	Total Pol II	UNT
ENSG00000213799	ZNF845	ARMC5.KO	0.9959722902	Gene Body	Total Pol II	UNT
ENSG00000241015	TPM3P9	WT	1.112688252	Gene Body	Total Pol II	UNT
ENSG00000241015	TPM3P9	ARMC5.KO	1.07832615	Gene Body	Total Pol II	UNT
ENSG00000160336	ZNF761	WT	1.228377303	Gene Body	Total Pol II	UNT
ENSG00000160336	ZNF761	ARMC5.KO	1.242460668	Gene Body	Total Pol II	UNT
ENSG00000170906	NDUFA3	WT	3.711148431	Gene Body	Total Pol II	UNT
ENSG00000170906	NDUFA3	ARMC5.KO	4.2531334	Gene Body	Total Pol II	UNT
ENSG00000105618	PRPF31	WT	1.938131744	Gene Body	Total Pol II	UNT
ENSG00000105618	PRPF31	ARMC5.KO	2.021607351	Gene Body	Total Pol II	UNT
ENSG00000088038	CNOT3	WT	4.2259925	Gene Body	Total Pol II	UNT
ENSG00000088038	CNOT3	ARMC5.KO	4.388936911	Gene Body	Total Pol II	UNT
ENSG00000170889	RPS9	WT	3.693866908	Gene Body	Total Pol II	UNT
ENSG00000170889	RPS9	ARMC5.KO	3.835313671	Gene Body	Total Pol II	UNT
ENSG00000167615	LENG8	WT	3.173537219	Gene Body	Total Pol II	UNT
ENSG00000167615	LENG8	ARMC5.KO	3.410707262	Gene Body	Total Pol II	UNT
ENSG00000133247	KMT5C	WT	2.430693429	Gene Body	Total Pol II	UNT
ENSG00000133247	KMT5C	ARMC5.KO	1.820986183	Gene Body	Total Pol II	UNT
ENSG00000108107	RPL28	WT	9.256115921	Gene Body	Total Pol II	UNT
ENSG00000108107	RPL28	ARMC5.KO	9.132494357	Gene Body	Total Pol II	UNT
ENSG00000197483	ZNF628	WT	1.182637783	Gene Body	Total Pol II	UNT
ENSG00000197483	ZNF628	ARMC5.KO	1.194078814	Gene Body	Total Pol II	UNT
ENSG00000261221	ZNF865	WT	1.581379908	Gene Body	Total Pol II	UNT
ENSG00000261221	ZNF865	ARMC5.KO	1.574078942	Gene Body	Total Pol II	UNT
ENSG00000213015	ZNF580	WT	10.88598325	Gene Body	Total Pol II	UNT
ENSG00000213015	ZNF580	ARMC5.KO	11.87701598	Gene Body	Total Pol II	UNT
ENSG00000171425	ZNF581	WT	14.81273795	Gene Body	Total Pol II	UNT
ENSG00000171425	ZNF581	ARMC5.KO	17.03282795	Gene Body	Total Pol II	UNT
ENSG00000173581	CCDC106	WT	10.86169791	Gene Body	Total Pol II	UNT
ENSG00000173581	CCDC106	ARMC5.KO	12.64558612	Gene Body	Total Pol II	UNT
ENSG00000063244	U2AF2	WT	4.712297224	Gene Body	Total Pol II	UNT
ENSG00000063244	U2AF2	ARMC5.KO	4.793195981	Gene Body	Total Pol II	UNT
ENSG00000063245	EPN1	WT	2.637353339	Gene Body	Total Pol II	UNT
ENSG00000063245	EPN1	ARMC5.KO	2.464798945	Gene Body	Total Pol II	UNT
ENSG00000267549	ZSCAN5A-AS1	WT	0.4117886853	Gene Body	Total Pol II	UNT
ENSG00000267549	ZSCAN5A-AS1	ARMC5.KO	0.3824877921	Gene Body	Total Pol II	UNT
ENSG00000240225	ZNF542P	WT	1.796862103	Gene Body	Total Pol II	UNT
ENSG00000240225	ZNF542P	ARMC5.KO	1.441972331	Gene Body	Total Pol II	UNT
ENSG00000267454	ZNF582-DT	WT	1.589119778	Gene Body	Total Pol II	UNT
ENSG00000267454	ZNF582-DT	ARMC5.KO	1.965379323	Gene Body	Total Pol II	UNT
ENSG00000197016	ZNF470	WT	0.8672315525	Gene Body	Total Pol II	UNT
ENSG00000197016	ZNF470	ARMC5.KO	0.9941811898	Gene Body	Total Pol II	UNT
ENSG00000083844	ZNF264	WT	1.650981046	Gene Body	Total Pol II	UNT
ENSG00000083844	ZNF264	ARMC5.KO	1.668077674	Gene Body	Total Pol II	UNT
ENSG00000204524	ZNF805	WT	1.255473811	Gene Body	Total Pol II	UNT
ENSG00000204524	ZNF805	ARMC5.KO	1.188673368	Gene Body	Total Pol II	UNT
ENSG00000197714	ZNF460	WT	1.964531845	Gene Body	Total Pol II	UNT
ENSG00000197714	ZNF460	ARMC5.KO	2.016265107	Gene Body	Total Pol II	UNT
ENSG00000178229	ZNF543	WT	1.292388577	Gene Body	Total Pol II	UNT
ENSG00000178229	ZNF543	ARMC5.KO	1.332425963	Gene Body	Total Pol II	UNT
ENSG00000131845	ZNF304	WT	1.053924803	Gene Body	Total Pol II	UNT
ENSG00000131845	ZNF304	ARMC5.KO	1.011097097	Gene Body	Total Pol II	UNT
ENSG00000152433	ZNF547	WT	1.230450173	Gene Body	Total Pol II	UNT
ENSG00000152433	ZNF547	ARMC5.KO	1.431249685	Gene Body	Total Pol II	UNT
ENSG00000186272	ZNF17	WT	1.154552992	Gene Body	Total Pol II	UNT
ENSG00000186272	ZNF17	ARMC5.KO	1.139610154	Gene Body	Total Pol II	UNT
ENSG00000186230	ZNF749	WT	1.948085447	Gene Body	Total Pol II	UNT
ENSG00000186230	ZNF749	ARMC5.KO	1.936124764	Gene Body	Total Pol II	UNT
ENSG00000105136	ZNF419	WT	1.390622397	Gene Body	Total Pol II	UNT
ENSG00000105136	ZNF419	ARMC5.KO	1.644206123	Gene Body	Total Pol II	UNT
ENSG00000152439	ZNF773	WT	1.568748618	Gene Body	Total Pol II	UNT
ENSG00000152439	ZNF773	ARMC5.KO	1.652716172	Gene Body	Total Pol II	UNT
ENSG00000121406	ZNF549	WT	2.106467443	Gene Body	Total Pol II	UNT
ENSG00000121406	ZNF549	ARMC5.KO	2.021772294	Gene Body	Total Pol II	UNT
ENSG00000213762	ZNF134	WT	2.610629833	Gene Body	Total Pol II	UNT
ENSG00000213762	ZNF134	ARMC5.KO	2.589039905	Gene Body	Total Pol II	UNT
ENSG00000204519	ZNF551	WT	1.706205955	Gene Body	Total Pol II	UNT
ENSG00000204519	ZNF551	ARMC5.KO	1.692417253	Gene Body	Total Pol II	UNT
ENSG00000152443	ZNF776	WT	2.620473294	Gene Body	Total Pol II	UNT
ENSG00000152443	ZNF776	ARMC5.KO	2.614461365	Gene Body	Total Pol II	UNT
ENSG00000083828	ZNF586	WT	2.748089974	Gene Body	Total Pol II	UNT
ENSG00000083828	ZNF586	ARMC5.KO	2.81879874	Gene Body	Total Pol II	UNT
ENSG00000269343	ZNF587B	WT	1.990958488	Gene Body	Total Pol II	UNT
ENSG00000269343	ZNF587B	ARMC5.KO	1.928081524	Gene Body	Total Pol II	UNT
ENSG00000198466	ZNF587	WT	2.345710803	Gene Body	Total Pol II	UNT
ENSG00000198466	ZNF587	ARMC5.KO	2.341832475	Gene Body	Total Pol II	UNT
ENSG00000171606	ZNF274	WT	2.384107421	Gene Body	Total Pol II	UNT
ENSG00000171606	ZNF274	ARMC5.KO	2.390819206	Gene Body	Total Pol II	UNT
ENSG00000198131	ZNF544	WT	4.455147322	Gene Body	Total Pol II	UNT
ENSG00000198131	ZNF544	ARMC5.KO	4.460393132	Gene Body	Total Pol II	UNT
ENSG00000278129	ZNF8	WT	2.21742154	Gene Body	Total Pol II	UNT
ENSG00000278129	ZNF8	ARMC5.KO	2.161118533	Gene Body	Total Pol II	UNT
ENSG00000267216	ZNF8-ERVK3-1	WT	2.651941988	Gene Body	Total Pol II	UNT
ENSG00000267216	ZNF8-ERVK3-1	ARMC5.KO	2.805997574	Gene Body	Total Pol II	UNT
ENSG00000142396	ERVK3-1	WT	2.212978617	Gene Body	Total Pol II	UNT
ENSG00000142396	ERVK3-1	ARMC5.KO	2.129041112	Gene Body	Total Pol II	UNT
ENSG00000182318	ZSCAN22	WT	1.231905507	Gene Body	Total Pol II	UNT
ENSG00000182318	ZSCAN22	ARMC5.KO	1.214989303	Gene Body	Total Pol II	UNT
ENSG00000269054	ZNF497-AS1	WT	0.8688177778	Gene Body	Total Pol II	UNT
ENSG00000269054	ZNF497-AS1	ARMC5.KO	0.8595292353	Gene Body	Total Pol II	UNT
ENSG00000083845	RPS5	WT	5.612704762	Gene Body	Total Pol II	UNT
ENSG00000083845	RPS5	ARMC5.KO	6.316002824	Gene Body	Total Pol II	UNT
ENSG00000171574	ZNF584	WT	5.325684091	Gene Body	Total Pol II	UNT
ENSG00000171574	ZNF584	ARMC5.KO	6.339675551	Gene Body	Total Pol II	UNT
ENSG00000249471	ZNF324B	WT	1.557514366	Gene Body	Total Pol II	UNT
ENSG00000249471	ZNF324B	ARMC5.KO	1.556251857	Gene Body	Total Pol II	UNT
ENSG00000083812	ZNF324	WT	2.947541268	Gene Body	Total Pol II	UNT
ENSG00000083812	ZNF324	ARMC5.KO	2.912689302	Gene Body	Total Pol II	UNT
ENSG00000083838	ZNF446	WT	9.787391228	Gene Body	Total Pol II	UNT
ENSG00000083838	ZNF446	ARMC5.KO	9.469174677	Gene Body	Total Pol II	UNT
ENSG00000130726	TRIM28	WT	6.564328077	Gene Body	Total Pol II	UNT
ENSG00000130726	TRIM28	ARMC5.KO	5.973756154	Gene Body	Total Pol II	UNT
ENSG00000267858	MZF1-AS1	WT	6.477471256	Gene Body	Total Pol II	UNT
ENSG00000267858	MZF1-AS1	ARMC5.KO	6.449419276	Gene Body	Total Pol II	UNT
ENSG00000213753	CENPBD2P	WT	1.485358565	Gene Body	Total Pol II	UNT
ENSG00000213753	CENPBD2P	ARMC5.KO	1.930870018	Gene Body	Total Pol II	UNT
ENSG00000233296	TMEM18-DT	WT	0.4776268311	Gene Body	Total Pol II	UNT
ENSG00000233296	TMEM18-DT	ARMC5.KO	0.5201912638	Gene Body	Total Pol II	UNT
ENSG00000171853	TRAPPC12	WT	1.13375089	Gene Body	Total Pol II	UNT
ENSG00000171853	TRAPPC12	ARMC5.KO	1.14065334	Gene Body	Total Pol II	UNT
ENSG00000234171	RNASEH1-DT	WT	2.480052761	Gene Body	Total Pol II	UNT
ENSG00000234171	RNASEH1-DT	ARMC5.KO	2.398762955	Gene Body	Total Pol II	UNT
ENSG00000171863	RPS7	WT	6.7697	Gene Body	Total Pol II	UNT
ENSG00000171863	RPS7	ARMC5.KO	7.701738333	Gene Body	Total Pol II	UNT
ENSG00000119203	CPSF3	WT	1.279793255	Gene Body	Total Pol II	UNT
ENSG00000119203	CPSF3	ARMC5.KO	1.328316713	Gene Body	Total Pol II	UNT
ENSG00000115750	TAF1B	WT	1.26869413	Gene Body	Total Pol II	UNT
ENSG00000115750	TAF1B	ARMC5.KO	1.339763371	Gene Body	Total Pol II	UNT
ENSG00000171848	RRM2	WT	3.485258837	Gene Body	Total Pol II	UNT
ENSG00000171848	RRM2	ARMC5.KO	3.507879373	Gene Body	Total Pol II	UNT
ENSG00000257135	ODC1-DT	WT	0.7261567949	Gene Body	Total Pol II	UNT
ENSG00000257135	ODC1-DT	ARMC5.KO	0.8833840241	Gene Body	Total Pol II	UNT
ENSG00000071575	TRIB2	WT	0.8358604973	Gene Body	Total Pol II	UNT
ENSG00000071575	TRIB2	ARMC5.KO	0.9032954741	Gene Body	Total Pol II	UNT
ENSG00000178295	GEN1	WT	1.263163278	Gene Body	Total Pol II	UNT
ENSG00000178295	GEN1	ARMC5.KO	1.325228331	Gene Body	Total Pol II	UNT
ENSG00000227210	WDR35-DT	WT	0.3841810124	Gene Body	Total Pol II	UNT
ENSG00000227210	WDR35-DT	ARMC5.KO	0.3913925613	Gene Body	Total Pol II	UNT
ENSG00000173960	UBXN2A	WT	1.278401416	Gene Body	Total Pol II	UNT
ENSG00000173960	UBXN2A	ARMC5.KO	1.433129191	Gene Body	Total Pol II	UNT
ENSG00000119782	FKBP1B	WT	0.4253952763	Gene Body	Total Pol II	UNT
ENSG00000119782	FKBP1B	ARMC5.KO	0.5283393975	Gene Body	Total Pol II	UNT
ENSG00000219626	FAM228B	WT	1.110646201	Gene Body	Total Pol II	UNT
ENSG00000219626	FAM228B	ARMC5.KO	1.310752847	Gene Body	Total Pol II	UNT
ENSG00000138092	CENPO	WT	2.756487625	Gene Body	Total Pol II	UNT
ENSG00000138092	CENPO	ARMC5.KO	2.626813575	Gene Body	Total Pol II	UNT
ENSG00000224165	DNAJC27-AS1	WT	0.4127737954	Gene Body	Total Pol II	UNT
ENSG00000224165	DNAJC27-AS1	ARMC5.KO	0.4837387872	Gene Body	Total Pol II	UNT
ENSG00000084733	RAB10	WT	1.374525236	Gene Body	Total Pol II	UNT
ENSG00000084733	RAB10	ARMC5.KO	1.409403839	Gene Body	Total Pol II	UNT
ENSG00000213699	SLC35F6	WT	1.148047658	Gene Body	Total Pol II	UNT
ENSG00000213699	SLC35F6	ARMC5.KO	1.30171648	Gene Body	Total Pol II	UNT
ENSG00000115163	CENPA	WT	1.989180696	Gene Body	Total Pol II	UNT
ENSG00000115163	CENPA	ARMC5.KO	2.411121345	Gene Body	Total Pol II	UNT
ENSG00000119777	TMEM214	WT	1.731873506	Gene Body	Total Pol II	UNT
ENSG00000119777	TMEM214	ARMC5.KO	1.777574318	Gene Body	Total Pol II	UNT
ENSG00000084693	AGBL5	WT	4.226310614	Gene Body	Total Pol II	UNT
ENSG00000084693	AGBL5	ARMC5.KO	4.953879503	Gene Body	Total Pol II	UNT
ENSG00000138030	KHK	WT	2.019033567	Gene Body	Total Pol II	UNT
ENSG00000138030	KHK	ARMC5.KO	2.131157771	Gene Body	Total Pol II	UNT
ENSG00000143994	ABHD1	WT	5.304362175	Gene Body	Total Pol II	UNT
ENSG00000143994	ABHD1	ARMC5.KO	4.438031638	Gene Body	Total Pol II	UNT
ENSG00000138085	ATRAID	WT	3.861733478	Gene Body	Total Pol II	UNT
ENSG00000138085	ATRAID	ARMC5.KO	5.059742174	Gene Body	Total Pol II	UNT
ENSG00000084774	CAD	WT	4.237250728	Gene Body	Total Pol II	UNT
ENSG00000084774	CAD	ARMC5.KO	4.138961364	Gene Body	Total Pol II	UNT
ENSG00000234072	GTF3C2-AS2	WT	5.371453901	Gene Body	Total Pol II	UNT
ENSG00000234072	GTF3C2-AS2	ARMC5.KO	5.803311223	Gene Body	Total Pol II	UNT
ENSG00000115234	SNX17	WT	5.550584211	Gene Body	Total Pol II	UNT
ENSG00000115234	SNX17	ARMC5.KO	5.470341754	Gene Body	Total Pol II	UNT
ENSG00000243943	ZNF512	WT	0.9846852182	Gene Body	Total Pol II	UNT
ENSG00000243943	ZNF512	ARMC5.KO	1.040546701	Gene Body	Total Pol II	UNT
ENSG00000163798	SLC4A1AP	WT	0.8890652627	Gene Body	Total Pol II	UNT
ENSG00000163798	SLC4A1AP	ARMC5.KO	0.9399092109	Gene Body	Total Pol II	UNT
ENSG00000243147	MRPL33	WT	0.5892240652	Gene Body	Total Pol II	UNT
ENSG00000243147	MRPL33	ARMC5.KO	0.6751093983	Gene Body	Total Pol II	UNT
ENSG00000075426	FOSL2	WT	0.9257891257	Gene Body	Total Pol II	UNT
ENSG00000075426	FOSL2	ARMC5.KO	1.131051861	Gene Body	Total Pol II	UNT
ENSG00000213639	PPP1CB	WT	1.240111538	Gene Body	Total Pol II	UNT
ENSG00000213639	PPP1CB	ARMC5.KO	1.407239789	Gene Body	Total Pol II	UNT
ENSG00000163811	WDR43	WT	3.678527414	Gene Body	Total Pol II	UNT
ENSG00000163811	WDR43	ARMC5.KO	3.540904872	Gene Body	Total Pol II	UNT
ENSG00000213626	LBH	WT	0.2755004625	Gene Body	Total Pol II	UNT
ENSG00000213626	LBH	ARMC5.KO	0.3417809317	Gene Body	Total Pol II	UNT
ENSG00000172954	LCLAT1	WT	0.7741694187	Gene Body	Total Pol II	UNT
ENSG00000172954	LCLAT1	ARMC5.KO	0.8142309698	Gene Body	Total Pol II	UNT
ENSG00000021574	SPAST	WT	0.6940668516	Gene Body	Total Pol II	UNT
ENSG00000021574	SPAST	ARMC5.KO	0.7343884095	Gene Body	Total Pol II	UNT
ENSG00000152683	SLC30A6	WT	1.16977554	Gene Body	Total Pol II	UNT
ENSG00000152683	SLC30A6	ARMC5.KO	1.196916388	Gene Body	Total Pol II	UNT
ENSG00000119820	YIPF4	WT	1.593880951	Gene Body	Total Pol II	UNT
ENSG00000119820	YIPF4	ARMC5.KO	1.645038708	Gene Body	Total Pol II	UNT
ENSG00000115760	BIRC6	WT	1.260486278	Gene Body	Total Pol II	UNT
ENSG00000115760	BIRC6	ARMC5.KO	1.257979728	Gene Body	Total Pol II	UNT
ENSG00000018699	TTC27	WT	0.6690997344	Gene Body	Total Pol II	UNT
ENSG00000018699	TTC27	ARMC5.KO	0.7127073199	Gene Body	Total Pol II	UNT
ENSG00000049323	LTBP1	WT	0.4690874597	Gene Body	Total Pol II	UNT
ENSG00000049323	LTBP1	ARMC5.KO	0.4893364947	Gene Body	Total Pol II	UNT
ENSG00000152133	GPATCH11	WT	1.471209714	Gene Body	Total Pol II	UNT
ENSG00000152133	GPATCH11	ARMC5.KO	1.519840588	Gene Body	Total Pol II	UNT
ENSG00000218739	CEBPZOS	WT	4.360127567	Gene Body	Total Pol II	UNT
ENSG00000218739	CEBPZOS	ARMC5.KO	4.356507743	Gene Body	Total Pol II	UNT
ENSG00000003509	NDUFAF7	WT	1.869628603	Gene Body	Total Pol II	UNT
ENSG00000003509	NDUFAF7	ARMC5.KO	2.012570538	Gene Body	Total Pol II	UNT
ENSG00000152147	GEMIN6	WT	1.360349628	Gene Body	Total Pol II	UNT
ENSG00000152147	GEMIN6	ARMC5.KO	1.808534219	Gene Body	Total Pol II	UNT
ENSG00000188010	MORN2	WT	0.3603807376	Gene Body	Total Pol II	UNT
ENSG00000188010	MORN2	ARMC5.KO	0.4164614073	Gene Body	Total Pol II	UNT
ENSG00000143924	EML4	WT	1.06905817	Gene Body	Total Pol II	UNT
ENSG00000143924	EML4	ARMC5.KO	1.122580698	Gene Body	Total Pol II	UNT
ENSG00000057935	MTA3	WT	0.8083782908	Gene Body	Total Pol II	UNT
ENSG00000057935	MTA3	ARMC5.KO	0.8547814361	Gene Body	Total Pol II	UNT
ENSG00000143919	CAMKMT	WT	0.4777964057	Gene Body	Total Pol II	UNT
ENSG00000143919	CAMKMT	ARMC5.KO	0.5266733269	Gene Body	Total Pol II	UNT
